ep,which_goal,steps_accum,reward,loss,diff,raw_input_action_x,raw_input_action_y,assisted_action_x,assisted_action_y,gamma
1,,1,2.970961347669,0.587394118309021,1.0113912,0.0,0.0,-0.47980708,0.8903355,1.0
1,,2,6.082696298090246,1.3713281154632568,0.8584088,0.0,0.0,-0.03312911,0.85776925,1.0
1,,3,13.904107706348455,2.777038097381592,0.98539644,0.0,0.0,0.28831556,0.942274,1.0
1,,4,47.67281255985342,1.1301132440567017,0.9456724,0.0,0.0,0.2056804,0.9230341,1.0
1,,5,66.2922714338254,2.3511695861816406,1.0599241,0.0,0.0,0.5863035,0.88299906,1.0
1,,6,74.48760789827499,1.278834581375122,0.9839366,0.0,0.0,0.21425976,0.96032494,1.0
1,,7,94.32390852671706,0.8169044256210327,0.60498357,0.0,0.0,-0.1484203,0.5864951,1.0
1,,8,98.88086205732407,0.3731642961502075,0.61959416,0.0,0.0,0.07051806,0.61556816,1.0
1,,9,103.17482696340903,1.4165852069854736,0.28704026,0.0,0.0,0.039537635,0.28430423,1.0
1,,10,105.39891804827451,1.1726148128509521,0.186038,0.0,0.0,0.055949144,0.17742558,1.0
1,,11,104.16063878073973,0.8684709072113037,0.54309165,0.0,0.0,-0.3358656,-0.42678192,1.0
1,1.0,12,305.45764416637957,0.3954598009586334,0.57253736,0.0,0.0,0.16662434,0.5477548,1.0
2,,1,8.433909468268899,1.8906491994857788,1.01424,0.0,0.0,-0.5788425,0.83284104,1.0
2,,2,29.896112877239872,0.4562358856201172,1.0731064,0.0,0.0,0.4116667,0.9910035,1.0
2,,3,46.202446612043396,4.210499286651611,1.1462635,0.0,0.0,0.6659109,0.93299663,1.0
2,,4,56.686804083902594,2.6256895065307617,0.9715081,0.0,0.0,0.3181092,0.9179512,1.0
2,,5,69.02193938071844,1.2167757749557495,0.7349942,0.0,0.0,0.09446933,0.7288978,1.0
2,,6,71.92596646827278,1.2499572038650513,0.5140015,0.0,0.0,0.5136037,-0.02021844,1.0
2,,7,82.05552189540647,0.3340860903263092,0.9156548,0.0,0.0,-0.12873141,0.9065605,1.0
2,,8,98.3696050815723,0.3007276654243469,0.80195796,0.0,0.0,-0.21651517,0.7721773,1.0
2,1.0,9,301.7564840594447,1.5828042030334473,0.80595154,0.0,0.0,-0.0049623135,0.8059363,1.0
